Date,City,Region,PM2.5,PM10,NO2,CO,SO2,AQI,AQI_Bucket,Year,Month
2020-08-25,Agra,North,46,100,23,1.63,21,112,Moderate,2020,8
2020-08-26,Agra,North,72,110,35,2.81,19,150,Moderate,2020,8
2020-09-01,Agra,North,81,137,38,2.46,23,161,Moderate,2020,9
2020-09-04,Agra,North,79,145,38,2.98,23,164,Moderate,2020,9
2020-09-04,Agra,North,58,112,28,2.75,18,132,Moderate,2020,9
2020-09-06,Agra,North,55,117,28,3.05,15,143,Moderate,2020,9
2020-09-06,Agra,North,68,151,40,3.13,17,164,Moderate,2020,9
2020-09-07,Agra,North,87,152,45,3.43,23,184,Moderate,2020,9
2020-09-07,Agra,North,75,156,44,3.25,14,166,Moderate,2020,9
2020-09-08,Agra,North,70,153,37,2.61,26,163,Moderate,2020,9
2020-09-08,Agra,North,95,161,41,2.88,23,180,Moderate,2020,9
2020-09-12,Agra,North,91,171,43,3.13,24,177,Moderate,2020,9
2020-09-12,Agra,North,68,143,26,2.95,25,159,Moderate,2020,9
2020-09-13,Agra,North,68,128,43,2.81,20,147,Moderate,2020,9
2020-09-14,Agra,North,68,124,37,2.8,17,168,Moderate,2020,9
2020-09-15,Agra,North,68,132,39,3.18,18,157,Moderate,2020,9
2020-09-16,Agra,North,87,150,43,2.7,19,174,Moderate,2020,9
2020-09-20,Agra,North,76,150,37,3.47,18,169,Moderate,2020,9
2020-09-20,Agra,North,56,125,30,2.44,11,136,Moderate,2020,9
2020-09-22,Agra,North,80,159,41,2.74,22,174,Moderate,2020,9
2020-09-22,Agra,North,98,159,53,3.27,20,191,Moderate,2020,9
2020-09-22,Agra,North,77,141,37,2.77,18,164,Moderate,2020,9
2020-09-24,Agra,North,61,127,35,2.22,20,141,Moderate,2020,9
2020-09-24,Agra,North,84,147,46,3.85,22,183,Moderate,2020,9
2020-09-25,Agra,North,72,132,38,2.62,15,172,Moderate,2020,9
2020-09-26,Agra,North,68,120,24,2.23,14,134,Moderate,2020,9
2020-10-01,Agra,North,100,173,48,3.36,28,194,Moderate,2020,10
2020-10-02,Agra,North,92,152,46,3.45,18,186,Moderate,2020,10
2020-10-03,Agra,North,101,188,52,4.09,27,215,Poor,2020,10
2020-10-04,Agra,North,81,194,46,3.36,22,198,Moderate,2020,10
2020-10-04,Agra,North,121,186,47,3.71,19,213,Poor,2020,10
2020-10-05,Agra,North,77,193,51,3.05,23,190,Moderate,2020,10
2020-10-05,Agra,North,101,193,64,4.46,35,226,Poor,2020,10
2020-10-05,Agra,North,101,180,53,3.91,17,204,Poor,2020,10
2020-10-05,Agra,North,104,180,57,4.05,34,221,Poor,2020,10
2020-10-06,Agra,North,99,196,56,3.55,28,206,Poor,2020,10
2020-10-07,Agra,North,76,167,49,3.39,22,190,Moderate,2020,10
2020-10-08,Agra,North,107,179,47,3.74,24,210,Poor,2020,10
2020-10-09,Agra,North,76,168,38,3.31,22,189,Moderate,2020,10
2020-10-10,Agra,North,101,191,52,4.04,28,197,Moderate,2020,10
2020-10-10,Agra,North,95,204,55,3.38,26,217,Poor,2020,10
2020-10-11,Agra,North,83,156,53,3.28,25,195,Moderate,2020,10
2020-10-11,Agra,North,87,179,48,3.59,31,202,Poor,2020,10
2020-10-13,Agra,North,110,180,58,3.54,15,220,Poor,2020,10
2020-10-13,Agra,North,98,173,40,3.94,23,199,Moderate,2020,10
2020-10-13,Agra,North,121,200,58,4.37,29,241,Poor,2020,10
2020-10-15,Agra,North,79,163,44,3.08,19,178,Moderate,2020,10
2020-10-16,Agra,North,80,174,44,3.89,21,189,Moderate,2020,10
2020-10-18,Agra,North,92,155,47,3.65,24,192,Moderate,2020,10
2020-10-20,Agra,North,104,206,58,4.06,23,231,Poor,2020,10
2020-10-24,Agra,North,75,163,39,3.19,17,178,Moderate,2020,10
2020-10-24,Agra,North,103,199,56,3.55,28,226,Poor,2020,10
2020-10-27,Agra,North,88,174,42,3.5,15,205,Poor,2020,10
2020-11-01,Agra,North,100,195,58,4.18,25,229,Poor,2020,11
2020-11-01,Agra,North,115,216,51,4.5,26,239,Poor,2020,11
2020-11-02,Agra,North,108,180,49,3.67,25,220,Poor,2020,11
2020-11-03,Agra,North,91,204,56,3.86,28,214,Poor,2020,11
2020-11-03,Agra,North,85,199,55,4.04,26,229,Poor,2020,11
2020-11-04,Agra,North,118,188,53,3.73,32,227,Poor,2020,11
2020-11-05,Agra,North,113,197,53,4.51,18,241,Poor,2020,11
2020-11-05,Agra,North,119,220,56,4.6,32,252,Poor,2020,11
2020-11-06,Agra,North,132,217,60,4.39,24,250,Poor,2020,11
2020-11-08,Agra,North,109,208,54,4.4,26,236,Poor,2020,11
2020-11-09,Agra,North,93,203,50,4.9,29,242,Poor,2020,11
2020-11-09,Agra,North,120,242,70,5.38,31,273,Poor,2020,11
2020-11-10,Agra,North,112,194,54,4.26,31,232,Poor,2020,11
2020-11-11,Agra,North,100,205,62,4.48,25,226,Poor,2020,11
2020-11-12,Agra,North,113,219,59,4.6,36,250,Poor,2020,11
2020-11-14,Agra,North,113,223,60,4.43,28,250,Poor,2020,11
2020-11-15,Agra,North,122,218,65,4.55,33,282,Poor,2020,11
2020-11-15,Agra,North,110,192,51,4.04,26,236,Poor,2020,11
2020-11-16,Agra,North,118,214,50,3.85,26,235,Poor,2020,11
2020-11-17,Agra,North,122,226,66,4.83,34,254,Poor,2020,11
2020-11-18,Agra,North,99,218,55,4.61,32,235,Poor,2020,11
2020-11-20,Agra,North,78,191,50,3.66,25,210,Poor,2020,11
2020-11-21,Agra,North,102,219,54,4.28,33,235,Poor,2020,11
2020-11-22,Agra,North,110,209,54,4.26,29,225,Poor,2020,11
2020-11-22,Agra,North,109,196,57,4.81,30,241,Poor,2020,11
2020-11-23,Agra,North,99,193,56,4.03,26,217,Poor,2020,11
2020-11-23,Agra,North,103,201,55,3.75,31,226,Poor,2020,11
2020-11-24,Agra,North,101,203,45,4.45,31,234,Poor,2020,11
2020-11-25,Agra,North,116,201,57,4.61,33,253,Poor,2020,11
2020-11-27,Agra,North,122,216,61,4.92,28,242,Poor,2020,11
2020-11-27,Agra,North,117,238,62,4.3,30,248,Poor,2020,11
2020-12-02,Agra,North,120,224,64,4.93,33,274,Poor,2020,12
2020-12-02,Agra,North,130,238,63,4.68,35,263,Poor,2020,12
2020-12-03,Agra,North,122,217,61,4.96,33,269,Poor,2020,12
2020-12-05,Agra,North,111,234,66,4.59,34,265,Poor,2020,12
2020-12-07,Agra,North,115,211,63,4.5,29,259,Poor,2020,12
2020-12-09,Agra,North,113,235,62,5.22,30,272,Poor,2020,12
2020-12-10,Agra,North,122,245,64,4.34,23,258,Poor,2020,12
2020-12-11,Agra,North,124,237,66,4.88,32,270,Poor,2020,12
2020-12-13,Agra,North,120,203,51,4.94,29,239,Poor,2020,12
2020-12-14,Agra,North,121,206,65,4.64,38,250,Poor,2020,12
2020-12-14,Agra,North,125,219,57,4.99,25,262,Poor,2020,12
2020-12-15,Agra,North,104,233,60,4.53,35,256,Poor,2020,12
2020-12-16,Agra,North,104,219,66,3.97,27,250,Poor,2020,12
2020-12-19,Agra,North,129,235,71,5.34,33,278,Poor,2020,12
2020-12-19,Agra,North,134,262,76,5.25,25,283,Poor,2020,12
2020-12-23,Agra,North,132,266,75,5.33,31,301,Very Poor,2020,12
2020-12-23,Agra,North,104,250,64,4.98,31,266,Poor,2020,12
2020-12-23,Agra,North,112,211,59,4.11,26,253,Poor,2020,12
2020-12-24,Agra,North,107,246,71,5.14,33,284,Poor,2020,12
2020-12-25,Agra,North,100,215,50,4.42,35,247,Poor,2020,12
2020-12-25,Agra,North,125,233,69,5.74,33,275,Poor,2020,12
2015-01-01,Ahmedabad,West,109,222,64,5.37,29,271,Poor,2015,1
2015-01-02,Ahmedabad,West,123,248,67,4.52,29,270,Poor,2015,1
2015-01-02,Ahmedabad,West,135,230,57,4.4,36,268,Poor,2015,1
2015-01-04,Ahmedabad,West,115,217,56,4.79,28,260,Poor,2015,1
2015-01-04,Ahmedabad,West,121,220,63,4.79,26,261,Poor,2015,1
2015-01-06,Ahmedabad,West,110,234,63,4.94,31,262,Poor,2015,1
2015-01-08,Ahmedabad,West,121,226,62,5.11,31,266,Poor,2015,1
2015-01-08,Ahmedabad,West,112,245,57,4.46,27,256,Poor,2015,1
2015-01-09,Ahmedabad,West,144,211,64,4.86,34,287,Poor,2015,1
2015-01-09,Ahmedabad,West,121,235,62,4.66,32,261,Poor,2015,1
2015-01-09,Ahmedabad,West,124,238,61,5.29,27,285,Poor,2015,1
2015-01-09,Ahmedabad,West,133,250,51,4.99,27,262,Poor,2015,1
2015-01-09,Ahmedabad,West,128,233,68,5.23,31,269,Poor,2015,1
2015-01-10,Ahmedabad,West,127,210,69,4.93,35,267,Poor,2015,1
2015-01-11,Ahmedabad,West,115,229,59,4.44,28,255,Poor,2015,1
2015-01-12,Ahmedabad,West,109,198,54,4.5,23,233,Poor,2015,1
2015-01-13,Ahmedabad,West,129,241,65,4.99,32,272,Poor,2015,1
2015-01-14,Ahmedabad,West,118,208,59,4.45,25,231,Poor,2015,1
2015-01-15,Ahmedabad,West,134,242,67,5.29,25,281,Poor,2015,1
2015-01-16,Ahmedabad,West,123,224,57,4.47,28,251,Poor,2015,1
2015-01-19,Ahmedabad,West,121,235,63,5.16,29,266,Poor,2015,1
2015-01-22,Ahmedabad,West,133,271,75,5.38,32,290,Poor,2015,1
2015-01-24,Ahmedabad,West,116,239,59,4.86,28,262,Poor,2015,1
2015-01-26,Ahmedabad,West,123,228,66,4.66,28,264,Poor,2015,1
2015-01-27,Ahmedabad,West,116,230,59,5.32,25,266,Poor,2015,1
2015-01-27,Ahmedabad,West,130,217,71,4.84,34,265,Poor,2015,1
2015-02-01,Ahmedabad,West,120,221,57,4.41,32,255,Poor,2015,2
2015-02-01,Ahmedabad,West,115,205,45,4.32,37,248,Poor,2015,2
2015-02-02,Ahmedabad,West,125,240,62,4.92,37,269,Poor,2015,2
2015-02-03,Ahmedabad,West,129,230,60,5.03,25,272,Poor,2015,2
2015-02-05,Ahmedabad,West,113,239,56,4.49,26,245,Poor,2015,2
2015-02-08,Ahmedabad,West,138,224,70,5.03,30,268,Poor,2015,2
2015-02-08,Ahmedabad,West,107,209,55,4.49,26,238,Poor,2015,2
2015-02-09,Ahmedabad,West,119,255,65,4.9,31,274,Poor,2015,2
2015-02-10,Ahmedabad,West,131,223,68,5.13,32,261,Poor,2015,2
2015-02-13,Ahmedabad,West,115,214,62,4.4,34,252,Poor,2015,2
2015-02-14,Ahmedabad,West,123,207,56,4.16,27,244,Poor,2015,2
2015-02-18,Ahmedabad,West,111,238,61,4.35,32,263,Poor,2015,2
2015-02-19,Ahmedabad,West,98,198,57,4.1,24,235,Poor,2015,2
2015-02-20,Ahmedabad,West,116,228,61,4.69,23,256,Poor,2015,2
2015-02-20,Ahmedabad,West,131,233,66,5.29,35,273,Poor,2015,2
2015-02-24,Ahmedabad,West,109,224,59,4.57,32,251,Poor,2015,2
2015-02-24,Ahmedabad,West,114,213,60,4.64,34,255,Poor,2015,2
2015-02-25,Ahmedabad,West,119,266,55,4.75,28,278,Poor,2015,2
2015-02-25,Ahmedabad,West,121,222,64,5.24,35,257,Poor,2015,2
2015-02-26,Ahmedabad,West,97,202,59,4.2,27,241,Poor,2015,2
2015-03-01,Ahmedabad,West,121,212,59,3.85,26,242,Poor,2015,3
2015-03-02,Ahmedabad,West,96,180,52,3.28,23,193,Moderate,2015,3
2015-03-04,Ahmedabad,West,91,183,46,3.25,21,203,Poor,2015,3
2015-03-07,Ahmedabad,West,89,173,41,3.34,21,201,Poor,2015,3
2015-03-08,Ahmedabad,West,114,196,66,4.6,27,235,Poor,2015,3
2015-03-09,Ahmedabad,West,108,217,62,4.33,26,234,Poor,2015,3
2015-03-09,Ahmedabad,West,101,203,59,4.45,31,245,Poor,2015,3
2015-03-10,Ahmedabad,West,85,166,49,3.18,25,191,Moderate,2015,3
2015-03-13,Ahmedabad,West,112,206,52,3.7,19,229,Poor,2015,3
2015-03-14,Ahmedabad,West,105,192,54,4.19,30,232,Poor,2015,3
2015-03-14,Ahmedabad,West,79,172,52,4.04,29,212,Poor,2015,3
2015-03-15,Ahmedabad,West,91,170,50,3.9,23,212,Poor,2015,3
2015-03-15,Ahmedabad,West,92,185,52,3.15,18,213,Poor,2015,3
2015-03-16,Ahmedabad,West,99,209,47,4.07,23,224,Poor,2015,3
2015-03-16,Ahmedabad,West,95,162,44,4.14,26,204,Poor,2015,3
2015-03-16,Ahmedabad,West,84,171,49,3.51,18,193,Moderate,2015,3
2015-03-17,Ahmedabad,West,124,211,60,4.17,28,242,Poor,2015,3
2015-03-17,Ahmedabad,West,116,202,54,4.51,29,245,Poor,2015,3
2015-03-20,Ahmedabad,West,106,230,56,4.04,35,232,Poor,2015,3
2015-03-23,Ahmedabad,West,95,199,55,4.06,27,224,Poor,2015,3
2015-03-23,Ahmedabad,West,113,200,57,4.08,21,228,Poor,2015,3
2015-03-26,Ahmedabad,West,112,209,55,4.06,25,226,Poor,2015,3
2015-03-27,Ahmedabad,West,110,199,58,4.31,34,224,Poor,2015,3
2015-04-03,Ahmedabad,West,95,184,46,3.43,24,201,Poor,2015,4
2015-04-08,Ahmedabad,West,72,212,54,3.84,23,212,Poor,2015,4
2015-04-10,Ahmedabad,West,87,167,51,3.54,18,188,Moderate,2015,4
2015-04-11,Ahmedabad,West,90,210,54,3.77,31,206,Poor,2015,4
2015-04-11,Ahmedabad,West,78,133,39,3.54,26,179,Moderate,2015,4
2015-04-11,Ahmedabad,West,80,146,52,3.03,12,163,Moderate,2015,4
2015-04-12,Ahmedabad,West,90,166,48,3.37,25,197,Moderate,2015,4
2015-04-12,Ahmedabad,West,96,167,49,3.59,20,191,Moderate,2015,4
2015-04-14,Ahmedabad,West,105,205,56,4.26,27,217,Poor,2015,4
2015-04-15,Ahmedabad,West,92,168,50,3.44,21,196,Moderate,2015,4
2015-04-15,Ahmedabad,West,85,189,40,3.89,32,193,Moderate,2015,4
2015-04-16,Ahmedabad,West,81,152,53,2.61,15,174,Moderate,2015,4
2015-04-17,Ahmedabad,West,91,166,55,3.21,22,197,Moderate,2015,4
2015-04-17,Ahmedabad,West,98,180,48,3.56,25,193,Moderate,2015,4
2015-04-18,Ahmedabad,West,101,187,41,3.67,25,202,Poor,2015,4
2015-04-20,Ahmedabad,West,94,160,45,3.68,22,191,Moderate,2015,4
2015-04-21,Ahmedabad,West,93,199,58,3.98,20,211,Poor,2015,4
2015-04-21,Ahmedabad,West,95,185,59,4.55,24,203,Poor,2015,4
2015-04-22,Ahmedabad,West,81,171,37,3.34,23,186,Moderate,2015,4
2015-04-24,Ahmedabad,West,91,183,49,3.97,16,207,Poor,2015,4
2015-04-25,Ahmedabad,West,95,178,50,3.46,25,211,Poor,2015,4
2015-04-27,Ahmedabad,West,95,180,47,3.46,23,212,Poor,2015,4
2015-04-27,Ahmedabad,West,94,181,47,3.98,24,201,Poor,2015,4
2015-04-27,Ahmedabad,West,124,203,48,3.85,27,227,Poor,2015,4
2015-05-03,Ahmedabad,West,81,153,53,3.2,18,171,Moderate,2015,5
2015-05-04,Ahmedabad,West,74,148,44,2.62,28,176,Moderate,2015,5
2015-05-04,Ahmedabad,West,73,154,34,3.1,21,158,Moderate,2015,5
2015-05-05,Ahmedabad,West,76,139,38,2.52,17,157,Moderate,2015,5
2015-05-05,Ahmedabad,West,91,158,34,2.85,29,171,Moderate,2015,5
2015-05-08,Ahmedabad,West,66,152,41,3.12,22,164,Moderate,2015,5
2015-05-09,Ahmedabad,West,88,169,43,3.22,18,176,Moderate,2015,5
2015-05-09,Ahmedabad,West,62,129,47,2.85,24,163,Moderate,2015,5
2015-05-09,Ahmedabad,West,81,147,39,2.85,23,165,Moderate,2015,5
2015-05-10,Ahmedabad,West,85,164,41,3.33,18,185,Moderate,2015,5
2015-05-10,Ahmedabad,West,75,174,40,2.89,15,175,Moderate,2015,5
2015-05-11,Ahmedabad,West,96,158,37,3.04,22,177,Moderate,2015,5
2015-05-13,Ahmedabad,West,73,128,32,2.7,18,148,Moderate,2015,5
2015-05-13,Ahmedabad,West,55,130,35,3.1,18,155,Moderate,2015,5
2015-05-14,Ahmedabad,West,112,180,53,3.94,27,209,Poor,2015,5
2015-05-14,Ahmedabad,West,68,163,41,3.22,27,164,Moderate,2015,5
2015-05-14,Ahmedabad,West,74,152,36,2.97,19,175,Moderate,2015,5
2015-05-14,Ahmedabad,West,80,147,37,3.18,22,180,Moderate,2015,5
2015-05-15,Ahmedabad,West,90,151,44,3.61,18,186,Moderate,2015,5
2015-05-15,Ahmedabad,West,80,119,33,2.26,23,148,Moderate,2015,5
2015-05-16,Ahmedabad,West,81,167,35,2.74,14,169,Moderate,2015,5
2015-05-16,Ahmedabad,West,88,153,43,3.27,16,177,Moderate,2015,5
2015-05-18,Ahmedabad,West,85,167,36,4.05,15,192,Moderate,2015,5
2015-05-18,Ahmedabad,West,85,123,32,2.55,21,159,Moderate,2015,5
2015-05-20,Ahmedabad,West,78,164,40,2.83,20,170,Moderate,2015,5
2015-05-20,Ahmedabad,West,91,147,49,2.7,28,176,Moderate,2015,5
2015-05-22,Ahmedabad,West,85,180,52,3.45,19,186,Moderate,2015,5
2015-05-23,Ahmedabad,West,79,155,52,2.77,21,175,Moderate,2015,5
2015-05-23,Ahmedabad,West,95,158,34,3.48,20,178,Moderate,2015,5
2015-05-26,Ahmedabad,West,82,139,32,2.79,24,163,Moderate,2015,5
2015-05-26,Ahmedabad,West,60,148,30,2.71,14,153,Moderate,2015,5
2015-05-26,Ahmedabad,West,95,191,39,3.54,24,185,Moderate,2015,5
2015-05-27,Ahmedabad,West,104,143,38,2.53,21,170,Moderate,2015,5
2015-06-01,Ahmedabad,West,75,147,36,2.62,22,165,Moderate,2015,6
2015-06-01,Ahmedabad,West,77,146,37,3.06,19,167,Moderate,2015,6
2015-06-03,Ahmedabad,West,71,129,28,2.8,16,136,Moderate,2015,6
2015-06-04,Ahmedabad,West,60,138,37,2.82,24,138,Moderate,2015,6
2015-06-04,Ahmedabad,West,68,139,41,2.61,23,157,Moderate,2015,6
2015-06-06,Ahmedabad,West,48,97,27,2.38,18,136,Moderate,2015,6
2015-06-08,Ahmedabad,West,60,126,40,2.14,17,147,Moderate,2015,6
2015-06-09,Ahmedabad,West,63,114,32,2.64,18,141,Moderate,2015,6
2015-06-10,Ahmedabad,West,52,120,39,2.16,23,142,Moderate,2015,6
2015-06-11,Ahmedabad,West,75,159,34,2.66,17,149,Moderate,2015,6
2015-06-12,Ahmedabad,West,72,140,40,3.11,27,165,Moderate,2015,6
2015-06-14,Ahmedabad,West,56,142,31,2.5,10,141,Moderate,2015,6
2015-06-14,Ahmedabad,West,75,132,36,2.42,17,148,Moderate,2015,6
2015-06-15,Ahmedabad,West,71,114,27,2.68,20,138,Moderate,2015,6
2015-06-15,Ahmedabad,West,73,117,34,2.13,15,138,Moderate,2015,6
2015-06-16,Ahmedabad,West,66,135,31,2.32,13,144,Moderate,2015,6
2015-06-17,Ahmedabad,West,52,100,26,2.01,11,127,Moderate,2015,6
2015-06-19,Ahmedabad,West,45,127,29,1.71,12,131,Moderate,2015,6
2015-06-20,Ahmedabad,West,60,114,20,2.14,19,138,Moderate,2015,6
2015-06-21,Ahmedabad,West,49,102,31,2.37,18,118,Moderate,2015,6
2015-06-21,Ahmedabad,West,70,117,41,2.73,20,154,Moderate,2015,6
2015-06-22,Ahmedabad,West,50,115,32,2.46,21,132,Moderate,2015,6
2015-06-25,Ahmedabad,West,41,106,23,2.3,21,109,Moderate,2015,6
2015-07-02,Ahmedabad,West,69,118,34,2.4,9,135,Moderate,2015,7
2015-07-03,Ahmedabad,West,72,124,32,2.44,17,147,Moderate,2015,7
2015-07-05,Ahmedabad,West,50,121,36,2.12,17,128,Moderate,2015,7
2015-07-05,Ahmedabad,West,57,103,20,1.91,15,117,Moderate,2015,7
2015-07-05,Ahmedabad,West,67,109,33,3.11,20,149,Moderate,2015,7
2015-07-06,Ahmedabad,West,60,95,31,2.15,15,134,Moderate,2015,7
2015-07-07,Ahmedabad,West,40,106,23,2.12,11,119,Moderate,2015,7
2015-07-17,Ahmedabad,West,65,122,42,2.58,12,141,Moderate,2015,7
2015-07-19,Ahmedabad,West,72,149,35,2.96,21,161,Moderate,2015,7
2015-07-19,Ahmedabad,West,60,117,34,2.7,19,145,Moderate,2015,7
2015-07-19,Ahmedabad,West,62,85,30,1.35,13,117,Moderate,2015,7
2015-07-21,Ahmedabad,West,76,142,28,2.85,16,159,Moderate,2015,7
2015-07-21,Ahmedabad,West,40,106,28,2.37,12,109,Moderate,2015,7
2015-07-22,Ahmedabad,West,51,119,26,2.46,18,128,Moderate,2015,7
2015-07-23,Ahmedabad,West,69,149,30,2.86,14,146,Moderate,2015,7
2015-07-23,Ahmedabad,West,63,107,29,2.9,8,140,Moderate,2015,7
2015-07-23,Ahmedabad,West,64,112,36,2.22,12,135,Moderate,2015,7
2015-07-24,Ahmedabad,West,70,127,37,2.75,22,147,Moderate,2015,7
2015-07-25,Ahmedabad,West,68,127,35,2.69,24,136,Moderate,2015,7
2015-07-26,Ahmedabad,West,69,134,28,2.45,18,150,Moderate,2015,7
2015-07-26,Ahmedabad,West,61,116,34,2.46,13,136,Moderate,2015,7
2015-08-01,Ahmedabad,West,45,84,25,2.5,15,120,Moderate,2015,8
2015-08-01,Ahmedabad,West,76,123,45,2.7,15,156,Moderate,2015,8
2015-08-02,Ahmedabad,West,64,119,37,1.71,14,132,Moderate,2015,8
2015-08-05,Ahmedabad,West,70,142,35,3.4,24,160,Moderate,2015,8
2015-08-06,Ahmedabad,West,49,146,37,2.56,13,139,Moderate,2015,8
2015-08-06,Ahmedabad,West,69,129,41,2.23,13,145,Moderate,2015,8
2015-08-07,Ahmedabad,West,65,135,32,2.97,22,154,Moderate,2015,8
2015-08-07,Ahmedabad,West,43,99,30,2.24,16,116,Moderate,2015,8
2015-08-10,Ahmedabad,West,71,135,24,2.85,14,131,Moderate,2015,8
2015-08-10,Ahmedabad,West,49,87,16,1.68,7,109,Moderate,2015,8
2015-08-10,Ahmedabad,West,73,136,30,3.23,19,160,Moderate,2015,8
2015-08-11,Ahmedabad,West,63,127,34,2.0,16,145,Moderate,2015,8
2015-08-13,Ahmedabad,West,57,87,25,2.4,13,120,Moderate,2015,8
2015-08-14,Ahmedabad,West,68,151,40,2.61,11,150,Moderate,2015,8
2015-08-15,Ahmedabad,West,73,131,39,2.2,17,156,Moderate,2015,8
2015-08-16,Ahmedabad,West,58,111,38,2.14,15,142,Moderate,2015,8
2015-08-16,Ahmedabad,West,68,99,26,2.39,21,141,Moderate,2015,8
2015-08-16,Ahmedabad,West,66,118,43,2.73,15,145,Moderate,2015,8
2015-08-17,Ahmedabad,West,70,133,40,2.86,25,162,Moderate,2015,8
2015-08-17,Ahmedabad,West,61,86,26,2.27,17,118,Moderate,2015,8
2015-08-20,Ahmedabad,West,55,131,30,2.36,14,138,Moderate,2015,8
2015-08-23,Ahmedabad,West,77,146,33,2.32,14,147,Moderate,2015,8
2015-08-24,Ahmedabad,West,68,113,34,2.98,20,149,Moderate,2015,8
2015-08-24,Ahmedabad,West,63,151,40,2.86,19,151,Moderate,2015,8
2015-08-24,Ahmedabad,West,73,145,32,2.87,12,160,Moderate,2015,8
2015-08-26,Ahmedabad,West,66,139,31,2.91,22,151,Moderate,2015,8
2015-08-27,Ahmedabad,West,66,108,28,2.32,7,132,Moderate,2015,8
2015-08-27,Ahmedabad,West,54,146,22,2.84,11,148,Moderate,2015,8
2015-09-02,Ahmedabad,West,90,153,43,3.33,24,185,Moderate,2015,9
2015-09-03,Ahmedabad,West,102,163,57,3.43,22,195,Moderate,2015,9
2015-09-05,Ahmedabad,West,91,163,49,3.49,23,203,Poor,2015,9
2015-09-06,Ahmedabad,West,77,129,40,3.16,17,169,Moderate,2015,9
2015-09-07,Ahmedabad,West,90,165,35,4.18,30,194,Moderate,2015,9
2015-09-08,Ahmedabad,West,96,172,40,3.46,21,193,Moderate,2015,9
2015-09-09,Ahmedabad,West,68,178,46,3.28,15,178,Moderate,2015,9
2015-09-12,Ahmedabad,West,74,158,28,3.39,20,165,Moderate,2015,9
2015-09-15,Ahmedabad,West,83,150,54,3.08,23,178,Moderate,2015,9
2015-09-17,Ahmedabad,West,67,111,39,2.94,17,158,Moderate,2015,9
2015-09-17,Ahmedabad,West,62,105,36,1.98,11,145,Moderate,2015,9
2015-09-18,Ahmedabad,West,74,151,42,3.15,19,168,Moderate,2015,9
2015-09-19,Ahmedabad,West,96,159,34,3.99,24,198,Moderate,2015,9
2015-09-23,Ahmedabad,West,76,166,45,3.28,28,195,Moderate,2015,9
2015-09-24,Ahmedabad,West,78,176,43,3.01,21,179,Moderate,2015,9
2015-09-24,Ahmedabad,West,62,112,35,2.84,23,154,Moderate,2015,9
2015-09-24,Ahmedabad,West,77,128,35,2.78,17,165,Moderate,2015,9
2015-09-24,Ahmedabad,West,70,146,35,3.08,20,171,Moderate,2015,9
2015-09-25,Ahmedabad,West,84,171,47,3.43,28,201,Poor,2015,9
2015-09-26,Ahmedabad,West,98,184,41,3.02,22,184,Moderate,2015,9
2015-10-01,Ahmedabad,West,115,182,52,3.81,25,222,Poor,2015,10
2015-10-02,Ahmedabad,West,108,201,60,4.8,28,250,Poor,2015,10
2015-10-02,Ahmedabad,West,118,190,55,4.09,31,241,Poor,2015,10
2015-10-03,Ahmedabad,West,106,179,51,3.85,20,225,Poor,2015,10
2015-10-04,Ahmedabad,West,131,241,57,4.31,23,273,Poor,2015,10
2015-10-05,Ahmedabad,West,95,157,45,3.99,23,194,Moderate,2015,10
2015-10-06,Ahmedabad,West,92,184,53,4.43,26,220,Poor,2015,10
2015-10-07,Ahmedabad,West,98,175,55,4.27,25,218,Poor,2015,10
2015-10-08,Ahmedabad,West,94,168,58,3.31,25,218,Poor,2015,10
2015-10-08,Ahmedabad,West,87,156,46,3.77,19,194,Moderate,2015,10
2015-10-10,Ahmedabad,West,106,195,52,4.34,26,236,Poor,2015,10
2015-10-11,Ahmedabad,West,89,183,55,3.87,24,220,Poor,2015,10
2015-10-12,Ahmedabad,West,101,194,54,4.81,26,232,Poor,2015,10
2015-10-14,Ahmedabad,West,82,178,58,4.07,27,210,Poor,2015,10
2015-10-14,Ahmedabad,West,101,211,52,4.51,30,238,Poor,2015,10
2015-10-15,Ahmedabad,West,117,206,52,4.73,21,224,Poor,2015,10
2015-10-15,Ahmedabad,West,96,204,55,4.34,22,221,Poor,2015,10
2015-10-15,Ahmedabad,West,109,208,45,4.02,31,245,Poor,2015,10
2015-10-15,Ahmedabad,West,91,195,52,3.9,17,212,Poor,2015,10
2015-10-16,Ahmedabad,West,86,184,45,3.73,26,192,Moderate,2015,10
2015-10-17,Ahmedabad,West,107,179,47,3.77,20,207,Poor,2015,10
2015-10-19,Ahmedabad,West,94,195,57,4.02,24,213,Poor,2015,10
2015-10-20,Ahmedabad,West,108,200,57,3.59,29,231,Poor,2015,10
2015-10-21,Ahmedabad,West,100,195,56,4.05,25,228,Poor,2015,10
2015-10-21,Ahmedabad,West,99,191,53,3.66,28,220,Poor,2015,10
2015-10-25,Ahmedabad,West,107,189,50,3.95,22,214,Poor,2015,10
2015-10-25,Ahmedabad,West,120,181,49,3.92,30,222,Poor,2015,10
2015-10-27,Ahmedabad,West,86,191,48,4.17,27,209,Poor,2015,10
2015-10-27,Ahmedabad,West,105,196,57,4.68,28,238,Poor,2015,10
2015-10-27,Ahmedabad,West,114,205,51,3.73,29,240,Poor,2015,10
2015-11-01,Ahmedabad,West,106,241,66,5.19,27,268,Poor,2015,11
